ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-2+StopWordRemoval,NEWS197,SYSTEM1.TXT,0.78571,0.43137,0.55696,1

ROUGE-2+StopWordRemoval,NEWS198,SYSTEM1.TXT,0.78125,1.00000,0.87719,1

ROUGE-2+StopWordRemoval,NEWS199,SYSTEM1.TXT,0.71795,1.00000,0.83582,1

ROUGE-2+StopWordRemoval,NEWS190,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-2+StopWordRemoval,NEWS191,SYSTEM1.TXT,0.65854,0.42857,0.51923,1

ROUGE-2+StopWordRemoval,NEWS192,SYSTEM1.TXT,0.52083,0.71429,0.60241,1

