ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,NEWS196,SYSTEM1.TXT,0.86154,0.88889,0.87500,1

ROUGE-1+StopWordRemoval,NEWS197,SYSTEM1.TXT,0.83871,0.47273,0.60465,1

ROUGE-1+StopWordRemoval,NEWS198,SYSTEM1.TXT,0.77941,1.00000,0.87603,1

ROUGE-1+StopWordRemoval,NEWS199,SYSTEM1.TXT,0.71429,1.00000,0.83333,1

ROUGE-1+StopWordRemoval,NEWS190,SYSTEM1.TXT,1.00000,1.00000,1.00000,1

ROUGE-1+StopWordRemoval,NEWS191,SYSTEM1.TXT,0.65909,0.43284,0.52252,1

